frame,class,conf,x1,y1,x2,y2
624,72,0.32380029559135437,244,189,1275,1050
624,39,0.3208685517311096,1082,83,1129,241
624,75,0.29360026121139526,1347,18,1812,1001
624,45,0.2802945673465729,1399,880,1685,1003
625,72,0.4881623387336731,660,187,1278,1047
625,39,0.48385366797447205,1031,74,1086,234
625,0,0.41116201877593994,294,534,988,1065
625,77,0.38048937916755676,1331,7,1813,1005
625,72,0.34103724360466003,246,189,1275,1050
625,39,0.3224143087863922,1082,83,1129,241
625,75,0.29309535026550293,1347,18,1812,1001
625,45,0.28073981404304504,1399,880,1685,1003
626,72,0.48886314034461975,673,188,1278,1046
626,39,0.48819899559020996,1030,74,1086,234
626,77,0.3970533609390259,1331,7,1813,1005
626,72,0.3711344003677368,241,189,1275,1050
626,39,0.32264474034309387,1082,83,1129,241
626,0,0.3079475164413452,295,541,976,1064
626,75,0.28737393021583557,1348,18,1812,1001
626,45,0.27615129947662354,1399,880,1685,1003
627,72,0.48709940910339355,673,188,1278,1046
627,39,0.48590946197509766,1030,74,1086,234
627,77,0.3969307839870453,1331,7,1813,1005
627,72,0.3679189682006836,241,189,1275,1050
627,39,0.32023024559020996,1082,83,1129,241
627,0,0.31303736567497253,295,541,977,1064
627,75,0.2878096401691437,1348,18,1812,1001
627,45,0.27578026056289673,1399,880,1685,1003
628,72,0.4889778196811676,670,188,1278,1046
628,39,0.48779603838920593,1030,74,1086,234
628,77,0.3975304067134857,1331,7,1813,1005
628,72,0.36793583631515503,240,189,1275,1050
628,39,0.3226242959499359,1082,83,1129,241
628,0,0.31165269017219543,295,541,977,1064
628,75,0.2868119776248932,1348,18,1812,1001
628,45,0.27597978711128235,1399,880,1685,1003
629,72,0.514456570148468,667,188,1279,1045
629,39,0.4909987151622772,1030,74,1086,234
629,0,0.38874468207359314,295,544,939,1066
629,77,0.3866318166255951,1331,7,1813,1005
629,39,0.32629868388175964,1082,83,1129,241
629,72,0.29129815101623535,227,190,1276,1050
629,75,0.28527626395225525,1348,18,1812,1001
629,45,0.28154492378234863,1399,880,1685,1003
630,72,0.5132222175598145,668,188,1279,1045
630,39,0.489357590675354,1030,74,1086,234
630,77,0.3890642523765564,1331,7,1813,1005
630,0,0.3833046853542328,295,544,938,1066
630,39,0.3247963786125183,1082,83,1129,241
630,72,0.2929173409938812,225,190,1276,1050
630,75,0.28411316871643066,1348,18,1812,1001
630,45,0.28060245513916016,1399,880,1685,1003
631,39,0.47289904952049255,1031,74,1086,234
631,72,0.44201499223709106,678,188,1277,1046
631,77,0.39907246828079224,1331,7,1813,1005
631,39,0.31230664253234863,1082,83,1129,241
631,72,0.28581443428993225,219,189,1274,1050
631,75,0.2834824025630951,1348,18,1812,1002
631,45,0.27594345808029175,1399,880,1685,1003
632,39,0.47272205352783203,1031,74,1086,234
632,72,0.443408340215683,678,188,1277,1046
632,77,0.3977188467979431,1331,7,1813,1005
632,39,0.31207776069641113,1082,83,1129,241
632,72,0.28575408458709717,219,189,1274,1050
632,75,0.28375735878944397,1348,18,1812,1002
632,45,0.2765089273452759,1399,880,1685,1003
633,39,0.4745544493198395,1031,74,1086,234
633,72,0.4446916878223419,677,188,1277,1046
633,77,0.39739200472831726,1331,7,1813,1005
633,39,0.3134712874889374,1082,83,1129,241
633,75,0.28325408697128296,1348,18,1812,1001
633,72,0.2831340432167053,221,189,1274,1050
633,45,0.2764087915420532,1399,880,1685,1003
634,39,0.48014920949935913,1031,74,1086,234
634,72,0.47623375058174133,678,189,1277,1046
634,77,0.3913777768611908,1331,7,1813,1005
634,0,0.3696572482585907,295,544,973,1064
634,39,0.32293298840522766,1082,83,1129,241
634,72,0.30889952182769775,231,189,1274,1050
634,75,0.28966182470321655,1348,18,1812,1001
634,45,0.2770688533782959,1399,880,1685,1003
635,39,0.47782665491104126,1031,74,1086,234
635,72,0.47578850388526917,678,189,1277,1046
635,77,0.3920315206050873,1331,7,1813,1005
635,0,0.36324313282966614,295,544,971,1064
635,39,0.32073286175727844,1082,83,1129,241
635,72,0.311935693025589,233,189,1273,1050
635,75,0.28957608342170715,1348,18,1812,1001
635,45,0.2770528495311737,1399,880,1685,1003
636,39,0.4835952818393707,1030,74,1086,234
636,0,0.4775422215461731,295,534,1011,1066
636,72,0.47627636790275574,647,184,1282,1044
636,77,0.3916999399662018,1331,7,1813,1005
636,39,0.3250854015350342,1082,83,1129,241
636,75,0.2908903658390045,1348,18,1812,1001
636,45,0.2822467088699341,1399,880,1685,1003
636,72,0.2579028606414795,166,182,1292,1062
637,39,0.48229122161865234,1031,74,1086,234
637,0,0.4778992831707001,295,534,1011,1066
637,72,0.47587788105010986,647,184,1282,1044
637,77,0.38876691460609436,1331,7,1813,1005
637,39,0.3287504017353058,1082,83,1129,241
637,75,0.29029741883277893,1348,18,1812,1001
637,45,0.2836262285709381,1399,880,1685,1003
637,72,0.25694504380226135,166,182,1292,1062
638,39,0.48018041253089905,1031,74,1086,234
638,0,0.47710278630256653,295,534,1012,1066
638,72,0.4745519757270813,649,184,1282,1044
638,77,0.3893626630306244,1331,7,1813,1005
638,39,0.3276260197162628,1082,83,1129,241
638,75,0.29091259837150574,1348,18,1812,1001
638,45,0.2807902991771698,1399,880,1685,1003
638,72,0.255464106798172,165,183,1292,1062
639,72,0.4963248074054718,677,188,1276,1046
639,39,0.4671282172203064,1031,74,1086,234
639,0,0.3900424838066101,295,545,1012,1065
639,77,0.3884829878807068,1331,7,1813,1005
639,39,0.32030510902404785,1082,83,1129,241
639,72,0.3047102391719818,221,189,1273,1049
639,75,0.2913239300251007,1347,18,1812,1001
639,45,0.2859133780002594,1399,880,1685,1003
640,72,0.4920008182525635,677,188,1277,1046
640,39,0.4664680063724518,1031,74,1086,234
640,0,0.39223575592041016,295,545,1012,1065
640,77,0.3894007205963135,1331,7,1813,1005
640,39,0.32028695940971375,1082,83,1129,241
640,72,0.30555588006973267,216,189,1273,1049
640,75,0.29070842266082764,1347,18,1812,1001
640,45,0.2844260036945343,1399,880,1685,1003
641,0,0.5474916100502014,293,541,997,1065
641,72,0.503818929195404,663,188,1277,1042
641,39,0.4732798933982849,1031,74,1086,234
641,77,0.41199496388435364,1331,7,1813,1005
641,39,0.32939037680625916,1082,83,1129,241
641,72,0.304082453250885,224,189,1274,1046
641,45,0.27023574709892273,1399,880,1685,1003
641,75,0.267937570810318,1348,18,1812,1002
642,0,0.5477256178855896,293,541,998,1065
642,72,0.5049989819526672,663,188,1278,1042
642,39,0.47244399785995483,1031,74,1086,234
642,77,0.4143361449241638,1331,7,1813,1005
642,39,0.3282410502433777,1082,83,1129,241
642,72,0.3040047585964203,226,189,1275,1046
642,45,0.27076971530914307,1399,880,1685,1003
642,75,0.26802271604537964,1348,18,1812,1002
643,0,0.5539605021476746,293,540,1000,1065
643,72,0.5050116181373596,663,188,1278,1042
643,39,0.4745606780052185,1031,74,1086,234
643,77,0.41297489404678345,1331,7,1813,1005
643,39,0.33077144622802734,1082,83,1129,241
643,72,0.3012387752532959,227,189,1275,1046
643,45,0.2713242769241333,1399,880,1685,1003
643,75,0.26901042461395264,1348,18,1812,1002
644,72,0.512440025806427,642,189,1275,1045
644,0,0.4918859899044037,292,548,953,1065
644,39,0.4643253684043884,1031,74,1086,234
644,77,0.4027682840824127,1331,7,1813,1006
644,72,0.3213289678096771,200,189,1272,1050
644,39,0.3131697177886963,1082,83,1129,241
644,75,0.28000572323799133,1348,18,1812,1002
644,45,0.26131927967071533,1399,880,1685,1003
645,72,0.5127073526382446,641,189,1275,1045
645,0,0.49303001165390015,292,548,952,1065
645,39,0.46357107162475586,1031,74,1086,234
645,77,0.4040854871273041,1331,7,1813,1005
645,72,0.32100170850753784,201,189,1272,1050
645,39,0.3118511140346527,1082,83,1129,241
645,75,0.27905866503715515,1348,18,1812,1002
645,45,0.25914642214775085,1399,880,1685,1003
646,0,0.5785644054412842,289,550,895,1067
646,72,0.5084532499313354,647,189,1274,1043
646,39,0.4721827507019043,1031,74,1086,233
646,77,0.39310261607170105,1331,7,1813,1005
646,72,0.3272654712200165,179,190,1271,1045
646,39,0.3149561882019043,1082,83,1129,241
646,75,0.2813807427883148,1348,18,1812,1002
646,45,0.27475982904434204,1399,880,1685,1003
647,0,0.5735437273979187,289,550,893,1067
647,72,0.509404718875885,648,189,1274,1043
647,39,0.4706816077232361,1031,74,1086,234
647,77,0.392895370721817,1331,7,1813,1005
647,72,0.3291705846786499,179,190,1271,1045
647,39,0.31260085105895996,1082,83,1129,241
647,75,0.28180864453315735,1348,18,1812,1002
647,45,0.27592170238494873,1399,880,1685,1003
648,0,0.5781068801879883,289,550,895,1067
648,72,0.509973406791687,647,189,1274,1044
648,39,0.4720093011856079,1031,74,1086,233
648,77,0.3953840136528015,1331,7,1813,1005
648,72,0.33050790429115295,178,190,1271,1046
648,39,0.3148210048675537,1082,83,1129,241
648,75,0.280152827501297,1348,18,1812,1002
648,45,0.27516743540763855,1399,880,1685,1003
649,0,0.6497380137443542,288,545,911,1068
649,72,0.5213831067085266,629,189,1276,1044
649,39,0.4772387146949768,1031,75,1086,233
649,77,0.3992437720298767,1331,7,1813,1005
649,72,0.38836202025413513,212,190,1272,1047
649,39,0.3085852563381195,1082,83,1129,241
649,75,0.2833483815193176,1348,18,1812,1002
649,45,0.28300100564956665,1399,880,1685,1003
650,0,0.6577211618423462,288,545,912,1068
650,72,0.5178273320198059,634,189,1276,1044
650,39,0.47616541385650635,1031,75,1086,233
650,77,0.3998585641384125,1331,7,1813,1005
650,72,0.38630279898643494,210,190,1272,1047
650,39,0.30648553371429443,1082,83,1129,241
650,45,0.2841350734233856,1399,880,1685,1003
650,75,0.2839857339859009,1348,18,1812,1002
651,39,0.47262659668922424,1031,74,1086,234
651,77,0.4045770466327667,1331,7,1813,1005
651,72,0.39561018347740173,401,185,1276,1044
651,0,0.39375069737434387,293,550,865,1067
651,39,0.31788429617881775,1082,83,1129,241
651,72,0.30767035484313965,660,158,1281,1059
651,45,0.28620976209640503,1399,880,1685,1003
651,75,0.27600109577178955,1347,18,1812,1002
651,11,0.26523375511169434,393,112,751,574
652,39,0.47131577134132385,1031,74,1086,234
652,77,0.40356042981147766,1331,7,1813,1005
652,72,0.3957926332950592,406,185,1276,1044
652,0,0.3936133086681366,293,550,863,1067
652,39,0.31601202487945557,1082,83,1129,241
652,72,0.3101070821285248,660,159,1281,1059
652,45,0.2866176664829254,1399,880,1685,1003
652,75,0.27587875723838806,1347,18,1812,1002
652,11,0.2709371745586395,393,112,751,573
653,39,0.473567396402359,1031,74,1086,234
653,77,0.40324920415878296,1331,7,1813,1005
653,72,0.3964081406593323,405,185,1276,1044
653,0,0.39090389013290405,293,550,863,1067
653,39,0.31801462173461914,1082,83,1129,241
653,72,0.3126523494720459,660,159,1281,1059
653,45,0.28508710861206055,1399,880,1685,1003
653,75,0.27604952454566956,1347,18,1812,1002
653,11,0.25411471724510193,393,110,751,573
654,39,0.47682181000709534,1031,75,1086,234
654,77,0.4498259425163269,1332,6,1813,1006
654,72,0.4491691589355469,674,190,1278,1045
654,0,0.4487006366252899,293,546,990,1067
654,39,0.30182453989982605,1082,83,1129,241
654,75,0.2653501033782959,1348,17,1812,1001
654,45,0.2564098834991455,1399,880,1685,1003
654,72,0.25372302532196045,193,186,1286,1062
655,39,0.4773159325122833,1031,75,1086,234
655,72,0.4533226191997528,674,190,1278,1044
655,77,0.4503159523010254,1332,6,1813,1006
655,0,0.4498137831687927,293,545,990,1067
655,39,0.3011673390865326,1082,83,1129,241
655,75,0.26558610796928406,1348,17,1812,1001
655,0,0.26392847299575806,290,195,988,1068
655,45,0.2569023370742798,1399,880,1685,1003
655,72,0.25624194741249084,193,186,1286,1063
656,0,0.5058677792549133,318,553,899,1070
656,39,0.4800529181957245,1032,75,1086,233
656,77,0.44722050428390503,1332,7,1813,1006
656,72,0.4113417863845825,778,196,1275,1036
656,77,0.2984849810600281,320,554,897,1073
656,39,0.2968866229057312,1083,85,1129,243
656,75,0.2591005563735962,1348,19,1812,1001
657,0,0.5094324946403503,318,553,899,1070
657,39,0.48129186034202576,1032,75,1086,233
657,77,0.44525983929634094,1332,7,1813,1006
657,72,0.4071844518184662,778,196,1275,1036
657,39,0.29832810163497925,1083,85,1129,243
657,77,0.2965324819087982,320,554,897,1073
657,75,0.25889191031455994,1348,19,1812,1001
658,0,0.5033145546913147,318,553,899,1070
658,39,0.4804260730743408,1032,75,1086,233
658,77,0.4469098150730133,1332,7,1813,1006
658,72,0.4123286306858063,779,196,1275,1036
658,77,0.30027008056640625,320,554,897,1073
658,39,0.2982209026813507,1083,85,1129,243
658,75,0.25908535718917847,1348,19,1812,1001
659,39,0.5153475999832153,1032,75,1086,232
659,72,0.44791072607040405,746,166,1274,1042
659,77,0.4369887411594391,1333,7,1813,1005
659,39,0.33477312326431274,1083,84,1129,240
659,0,0.264671266078949,337,532,839,1069
659,0,0.2629906237125397,337,206,895,1070
659,75,0.25676265358924866,1348,19,1812,1002
659,45,0.2511559724807739,1399,880,1685,1003
660,39,0.5171192288398743,1032,75,1086,232
660,72,0.4444018304347992,746,166,1274,1042
660,77,0.4362432062625885,1333,7,1813,1005
660,39,0.3356378674507141,1083,84,1129,240
660,0,0.2735591530799866,336,206,895,1070
660,75,0.2569235563278198,1348,19,1812,1002
660,0,0.25335609912872314,337,529,840,1069
660,45,0.2521699070930481,1399,880,1685,1003
661,39,0.5087523460388184,1032,75,1086,233
661,77,0.47499552369117737,1333,7,1813,1005
661,72,0.3973999619483948,746,172,1276,1041
661,0,0.36430996656417847,341,513,826,1068
661,39,0.3129531741142273,1082,85,1129,243
662,39,0.5086392760276794,1032,75,1086,233
662,77,0.47339025139808655,1333,7,1813,1005
662,72,0.4012835621833801,746,173,1276,1041
662,0,0.35345107316970825,341,512,825,1068
662,39,0.3125651180744171,1082,85,1129,243
663,39,0.507286548614502,1032,75,1086,233
663,77,0.4745807647705078,1333,7,1813,1005
663,72,0.39736732840538025,747,173,1276,1041
663,0,0.35683879256248474,341,514,826,1068
663,39,0.3112783432006836,1082,85,1129,243
664,39,0.5242886543273926,1032,75,1086,233
664,77,0.47673478722572327,1333,7,1813,1005
664,0,0.43967118859291077,345,541,840,1069
664,72,0.38894301652908325,760,175,1277,1056
664,39,0.3261500298976898,1082,85,1129,243
723,11,0.26809296011924744,654,340,963,627
724,11,0.2716205418109894,654,340,963,627
733,61,0.38742947578430176,1222,800,1418,919
733,45,0.3862577974796295,1224,799,1417,917
734,45,0.3901333510875702,1224,799,1417,917
734,61,0.38879498839378357,1222,800,1418,919
735,61,0.28361839056015015,1225,801,1418,919
736,61,0.27913784980773926,1225,801,1418,919
737,61,0.27903851866722107,1225,801,1418,919
738,45,0.3775670826435089,1225,797,1418,917
739,45,0.37749162316322327,1225,797,1418,917
740,45,0.4608934223651886,1224,798,1418,916
741,45,0.46556976437568665,1224,798,1418,916
742,45,0.46795520186424255,1224,798,1418,916
743,11,0.48460009694099426,654,326,959,626
743,45,0.27576780319213867,1224,797,1418,916
744,11,0.4746874272823334,654,326,959,626
744,45,0.27166277170181274,1224,797,1418,916
745,45,0.48461365699768066,1224,797,1418,917
745,11,0.31479132175445557,654,338,963,626
746,45,0.4835893511772156,1224,797,1418,917
746,11,0.31979870796203613,654,338,963,626
747,45,0.48377466201782227,1224,797,1418,917
747,11,0.319857120513916,654,338,963,626
748,45,0.4412088096141815,1224,797,1418,916
748,11,0.362687349319458,664,336,961,629
749,45,0.4463752210140228,1224,797,1418,916
749,11,0.3666568994522095,664,336,961,629
750,11,0.5116885304450989,672,343,964,632
750,45,0.3681378960609436,1224,797,1418,916
751,11,0.5015392899513245,671,343,964,632
751,45,0.36757537722587585,1224,797,1418,916
752,11,0.4984447658061981,670,343,964,632
752,45,0.3629228174686432,1224,797,1418,916
753,11,0.5150250196456909,698,348,963,636
753,45,0.40727296471595764,1224,798,1418,916
754,11,0.5128018856048584,698,348,963,636
754,45,0.40876004099845886,1224,798,1418,916
755,11,0.661138117313385,709,364,968,640
755,45,0.5334637761116028,1224,798,1418,916
756,11,0.6574082970619202,709,363,968,640
756,45,0.5340195894241333,1224,798,1418,916
757,11,0.6575195789337158,709,363,968,640
757,45,0.5317456722259521,1224,798,1418,916
758,11,0.636740505695343,708,371,966,643
758,45,0.6112964153289795,1224,798,1418,916
759,11,0.6358458995819092,708,371,966,643
759,45,0.6127893924713135,1224,798,1418,916
760,45,0.6565567255020142,1224,798,1418,916
761,45,0.6603777408599854,1224,798,1418,916
762,45,0.6626520752906799,1224,798,1418,916
762,0,0.25258392095565796,450,612,1211,1072
763,45,0.6375505328178406,1224,798,1418,916
763,0,0.5399760007858276,446,521,1160,1073
764,45,0.6287795901298523,1224,798,1418,916
764,0,0.48494401574134827,446,520,1161,1073
765,0,0.6760307550430298,446,562,1156,1071
765,45,0.6546255946159363,1224,798,1418,916
765,11,0.27984100580215454,685,341,945,631
766,0,0.671929657459259,446,563,1156,1071
766,45,0.6533501744270325,1224,798,1418,916
766,11,0.2705034613609314,685,341,945,631
767,0,0.6673071980476379,446,563,1156,1071
767,45,0.6520668864250183,1224,798,1418,916
767,11,0.26576051115989685,685,341,945,631
768,45,0.6382089853286743,1224,798,1418,917
768,0,0.5735510587692261,451,558,1151,1072
769,45,0.6369454860687256,1224,798,1418,917
769,0,0.5494455099105835,451,558,1151,1072
770,0,0.6320682764053345,451,625,1249,1071
770,11,0.340923547744751,640,335,957,636
771,0,0.6158207654953003,451,625,1250,1072
771,11,0.3499378561973572,639,335,957,636
772,0,0.6201796531677246,451,625,1249,1071
772,11,0.35010725259780884,639,335,957,636
773,0,0.7280117273330688,461,619,1246,1072
773,45,0.583659291267395,1222,797,1417,916
773,11,0.2619033753871918,620,336,967,637
774,0,0.729703962802887,461,619,1246,1072
774,45,0.5941282510757446,1222,797,1417,917
774,11,0.26036906242370605,620,336,967,637
775,0,0.6712588667869568,476,622,1140,1069
775,11,0.5040259957313538,633,358,975,640
775,45,0.4225665330886841,1223,797,1417,917
776,0,0.674793541431427,476,622,1141,1069
776,11,0.5118792057037354,633,358,975,641
776,45,0.4222449064254761,1223,797,1417,917
777,0,0.6764774322509766,476,623,1141,1069
777,11,0.5091573596000671,633,358,975,641
777,45,0.4234408438205719,1223,797,1417,917
778,0,0.6451711058616638,494,347,1219,1070
778,45,0.5218298435211182,1224,796,1418,918
779,0,0.6482439041137695,494,347,1219,1070
779,45,0.5442468523979187,1224,796,1418,918
780,0,0.7923548221588135,517,404,1203,1068
780,45,0.6831565499305725,1227,794,1421,916
781,45,0.661294162273407,1235,786,1430,906
781,0,0.40674299001693726,525,379,1185,1067
782,45,0.6662254333496094,1235,786,1430,906
782,0,0.42145881056785583,525,379,1186,1067
783,0,0.9101236462593079,674,405,1097,1076
783,45,0.717339038848877,1247,767,1440,891
784,0,0.9100373983383179,684,371,1116,1074
784,45,0.7532944083213806,1263,750,1456,868
785,45,0.5809392929077148,1277,725,1472,851
785,0,0.4911741316318512,733,330,1109,1070
786,0,0.8968297243118286,743,310,1125,1070
786,45,0.7991809844970703,1294,705,1486,831
787,0,0.8968014121055603,743,310,1125,1070
787,45,0.8019325137138367,1294,705,1486,831
788,45,0.8204739689826965,1307,689,1502,811
788,0,0.7604299187660217,754,314,1162,1074
789,45,0.7137784957885742,1321,670,1515,795
789,0,0.6761758923530579,763,275,1172,1073
789,74,0.31684666872024536,837,87,953,219
790,45,0.7512715458869934,1326,663,1524,785
790,74,0.5586230158805847,843,75,963,205
790,70,0.345022588968277,207,600,383,756
790,0,0.34475648403167725,764,289,1447,1073
790,72,0.25606805086135864,501,515,673,1072
791,0,0.6446404457092285,763,259,1449,1073
791,45,0.6423510313034058,1330,659,1528,781
791,74,0.4318326413631439,846,71,964,197
792,0,0.6494559645652771,763,259,1449,1073
792,45,0.6414604187011719,1330,659,1528,781
792,74,0.4267958700656891,846,71,964,197
793,0,0.9063395261764526,750,275,1362,1070
793,45,0.6668460369110107,1330,660,1527,783
793,74,0.6161521077156067,846,71,964,197
794,0,0.9055786728858948,750,275,1362,1070
794,45,0.6664105653762817,1330,660,1527,783
794,74,0.6154327392578125,846,71,964,197
795,0,0.8278250098228455,742,318,1321,1066
795,45,0.6345599889755249,1330,660,1527,783
795,74,0.582173764705658,846,71,964,197
796,0,0.8247989416122437,742,318,1322,1066
796,45,0.6360130906105042,1330,660,1527,783
796,74,0.5796607732772827,846,71,964,197
797,0,0.8268744349479675,742,318,1322,1066
797,45,0.6351950764656067,1330,660,1527,783
797,74,0.5776479840278625,846,71,964,197
798,0,0.9153464436531067,695,321,1255,1068
798,45,0.615706741809845,1330,663,1528,782
798,74,0.5271691679954529,846,71,964,197
799,0,0.9156843423843384,695,321,1255,1068
799,45,0.6106796264648438,1330,663,1528,782
799,74,0.526820957660675,846,71,964,197
800,45,0.6044906973838806,1330,663,1528,782
800,0,0.48945462703704834,756,350,1185,1064
800,74,0.4747626483440399,846,71,964,197
801,45,0.6045237183570862,1330,663,1528,782
801,0,0.484917551279068,756,350,1185,1064
801,74,0.4770084619522095,846,71,964,197
802,45,0.6041577458381653,1330,663,1528,782
802,0,0.49933600425720215,756,350,1185,1064
802,74,0.47414541244506836,846,71,964,197
803,0,0.7242699861526489,758,349,1004,1072
803,45,0.6038886904716492,1330,659,1527,784
803,74,0.42736756801605225,846,71,964,198
804,0,0.7205997705459595,758,351,1004,1071
804,45,0.6057572960853577,1330,659,1527,784
804,74,0.42600274085998535,846,71,964,198
805,0,0.6552790999412537,629,358,976,1068
805,45,0.5977067351341248,1330,659,1527,784
805,74,0.48522382974624634,846,71,964,197
806,0,0.6748834252357483,629,358,976,1068
806,45,0.5950018763542175,1330,659,1527,784
806,74,0.49076253175735474,846,71,964,197
807,0,0.6797128319740295,629,358,976,1068
807,45,0.5937635898590088,1330,659,1527,784
807,74,0.49763256311416626,846,71,964,197
808,45,0.5985640287399292,1330,659,1527,784
808,74,0.5864009857177734,846,71,964,197
809,45,0.5984333753585815,1330,659,1527,784
809,74,0.5859607458114624,846,71,964,197
810,0,0.7621513605117798,584,354,974,1059
810,45,0.5996255278587341,1330,659,1527,784
810,74,0.4879927933216095,846,71,964,197
811,0,0.7612950205802917,586,355,974,1059
811,45,0.5982948541641235,1330,659,1527,784
811,74,0.48757949471473694,846,71,964,197
812,0,0.7656341791152954,586,355,974,1059
812,45,0.5987184047698975,1330,659,1527,784
812,74,0.4865058362483978,846,71,964,197
813,0,0.8122469782829285,605,359,968,1073
813,45,0.6097721457481384,1330,659,1527,784
813,74,0.5235177874565125,846,71,964,197
814,0,0.8053035736083984,605,357,968,1073
814,45,0.608948290348053,1330,659,1527,784
814,74,0.5252035856246948,846,71,964,197
815,0,0.8330519199371338,597,330,970,1073
815,45,0.6016046404838562,1330,659,1527,784
815,74,0.45869898796081543,846,71,964,197
816,0,0.8796973824501038,596,330,969,1073
816,45,0.6097148060798645,1330,659,1527,784
816,74,0.5525417327880859,846,71,964,197
817,0,0.8784282803535461,596,330,969,1073
817,45,0.6097210645675659,1330,659,1527,784
817,74,0.5511960983276367,846,71,964,197
818,0,0.8783678412437439,596,329,969,1073
818,45,0.6104532480239868,1330,659,1527,784
818,74,0.5492067337036133,846,71,964,197
819,0,0.7785221338272095,631,363,977,1061
819,45,0.6198960542678833,1330,659,1527,784
819,74,0.4766586720943451,846,71,964,198
820,0,0.7740991711616516,630,364,977,1060
820,45,0.6189557313919067,1330,659,1527,784
820,74,0.4760579764842987,846,71,964,198
829,37,0.3669108748435974,178,86,988,1062
829,11,0.3485328257083893,1218,156,1426,354
829,0,0.2914581298828125,1235,169,1489,949
830,0,0.34953612089157104,1209,162,1486,934
830,11,0.2802373170852661,1217,157,1424,359
831,0,0.7335654497146606,1196,156,1568,1072
831,2,0.395937442779541,362,3,1917,1075
832,0,0.7362781167030334,1196,156,1568,1072
832,2,0.39460209012031555,362,3,1917,1075
833,0,0.8163310289382935,1193,162,1564,1072
833,2,0.38864633440971375,346,3,1917,1079
834,11,0.2964094579219818,1209,171,1504,472
835,11,0.2514570951461792,1209,176,1499,474
836,25,0.3352086544036865,179,55,1880,1063
836,0,0.27224236726760864,912,171,1605,1068
836,2,0.26922228932380676,334,3,1917,1080
837,25,0.33398520946502686,179,56,1881,1063
837,0,0.2794940173625946,913,171,1605,1068
837,2,0.2701835632324219,334,3,1917,1080
838,0,0.470562219619751,915,179,1603,1069
838,25,0.3833283483982086,182,59,1858,1064
838,2,0.3821069896221161,356,3,1917,1080
839,11,0.346247136592865,1191,186,1537,521
840,11,0.33828821778297424,1191,185,1537,521
844,2,0.41007736325263977,417,3,1918,1080
844,11,0.31720981001853943,1174,195,1527,534
845,2,0.3894306421279907,415,3,1919,1080
845,11,0.30985474586486816,1174,195,1527,534
846,11,0.2815810739994049,1176,198,1510,531
847,11,0.2721214294433594,1176,197,1511,531
848,11,0.27170056104660034,1177,199,1511,531
851,2,0.2603742182254791,358,2,1918,1080
852,2,0.2614467442035675,357,2,1918,1080
853,2,0.2637101113796234,354,2,1918,1080
854,2,0.4045972526073456,332,0,1917,1080
855,2,0.3788638412952423,331,0,1918,1080
856,2,0.317813903093338,165,7,1918,1080
856,74,0.25150513648986816,410,264,1167,1065
857,2,0.31768956780433655,165,7,1918,1080
857,74,0.2599903643131256,411,264,1167,1065
858,2,0.3214557468891144,168,7,1918,1080
859,0,0.4119087755680084,356,167,1117,1075
860,0,0.4123936891555786,356,165,1117,1075
864,0,0.3545597493648529,464,584,1195,1064
865,0,0.3637216091156006,464,585,1195,1064
866,0,0.4299074113368988,493,562,1220,1062
867,0,0.42852893471717834,489,560,1208,1063
868,0,0.4233664274215698,489,560,1206,1062
869,11,0.6650631427764893,773,190,1136,573
869,31,0.3529212176799774,1132,555,1326,938
869,0,0.28320741653442383,494,567,1212,1061
870,11,0.6534807085990906,773,190,1136,573
870,31,0.3443877398967743,1132,555,1326,938
870,0,0.26926499605178833,494,567,1212,1061
871,0,0.39309877157211304,499,50,1326,1067
871,11,0.28768137097358704,778,203,1132,573
872,0,0.39154085516929626,499,50,1326,1067
872,11,0.2783610224723816,778,203,1132,573
873,0,0.39067888259887695,499,50,1326,1067
873,11,0.27430370450019836,778,202,1132,573
874,0,0.48277491331100464,503,93,1337,1072
875,0,0.4777008295059204,503,94,1337,1072
879,0,0.34156984090805054,511,417,1165,1073
879,11,0.2533010244369507,775,209,1128,574
880,0,0.3410571217536926,511,417,1165,1073
880,11,0.2535576820373535,775,209,1128,574
894,77,0.305454283952713,510,572,1171,1072
895,77,0.2930091917514801,510,572,1171,1072
896,77,0.2630508542060852,508,570,1124,1069
897,77,0.25206854939460754,508,570,1123,1069
898,77,0.26972779631614685,508,570,1124,1069
899,77,0.2708633244037628,506,575,1155,1070
900,77,0.2781330943107605,506,575,1154,1070
904,77,0.31035828590393066,507,576,1132,1068
905,77,0.3108128607273102,507,576,1132,1068
906,77,0.2814887464046478,506,574,1131,1069
907,77,0.277029424905777,506,574,1131,1069
908,77,0.2797500789165497,506,574,1131,1069
909,77,0.32865652441978455,507,571,1125,1071
910,77,0.32203254103660583,507,571,1125,1071
911,77,0.3039706349372864,508,571,1125,1071
912,77,0.3045637905597687,508,571,1125,1071
917,0,0.25148600339889526,506,554,1295,1067
956,33,0.4930128753185272,290,88,1442,1070
956,0,0.34260815382003784,190,75,1707,1071
956,33,0.2822386920452118,1341,653,1682,1072
957,33,0.49509894847869873,290,88,1441,1070
957,0,0.3411300778388977,191,75,1707,1071
957,33,0.2861018478870392,1341,653,1682,1072
958,33,0.49059051275253296,286,87,1439,1070
958,0,0.34277182817459106,189,75,1708,1071
958,33,0.290503591299057,1341,654,1682,1072
959,33,0.7478636503219604,1370,457,1735,828
959,33,0.527262806892395,496,137,1450,1062
